time,POACTPQM1T_kW,POACTPQM2_kW,POACTPQM3_kW,FREQPQM1_Hz,FREQPQM2_Hz,VABPQM1T_volt,VBCPQM1T_volt,VCAPQM1T_volt,VABPQM2_volt,VBCPQM2_volt,VCAPQM2_volt,VABPQM3_volt,VBCPQM3_volt,VCAPQM3_volt,AMPAPQM1T_amp,AMPBPQM1T_amp,AMPCPQM1T_amp,AMPAPQM2_amp,AMPBPQM2_amp,AMPCPQM2_amp,AMPAPQM3_amp,AMPBPQM3_amp,AMPCPQM3_amp,PORETPQM1T_kvar,PORETPQM2_kvar,PORETPQM3_kvar,FPTPQM1T,FPTPQM2,FPTPQM3,DESVMPM1_%,DESAMPM1_%,DESVMPM2_%,DESAMPM2_%,DESVMPM3_%,DESAMPM3_%,THDVTPQM1T,THDITPQM1T,THDI11PQM1,THDI3PQM1,THDI5PQM1,THDI7PQM1,THDI9PQM1,THDITPQM1,THDV11PQM1,THDV3PQM1,THDV5PQM1,THDV7PQM1,THDV9PQM1,THDVTPQM1,TEMPTUBXIN_degF,PDP_PSIG,PIP_PSIG,TPMOTOR_degF,HORAS_ON,HORAS_OFF,HORAS_TOT,POT_HID,VOLUMEN_LIQUIDO,AGUA,CRUDO,BSW
2022-11-27T12:03:00.000Z,478.9,451.3,451.0387133,,56.9,484.85,486.15,485,438.1,442.5,,,,2918,615.4,628.9,618.4,787.4,784,784.5,,,,70.4,388.7,276.1,91.65,75.7,88.6,,1.288452247,1.989984186,0.267413727,,,22.8,,3.2,1.1,38.7,10.8,4.7,,,,,,,22.1,200.63,2456,1001.1,251.3,,,,234.4552299,,,,
2022-11-27T12:06:00.000Z,,452,451.8123874,,,484.5,485.65,484.65,438.3,442.7,434,2945,3025,2920,615.6,629.7,619.7,787.6,783.9,,112.9,,,64.5,388.3,273.9,,75.8,88.8,,1.292225201,1.989197734,,,,39.8,64.4,3.6,0.8,38.3,11.4,4.4,41.1,,,,,,9.5,200.58,2455.8,1001.3,252.6,,,,233.5907793,,,,
2022-11-27T12:09:00.000Z,478.5,450.3,450.1027088,,,483.85,485.5,484.25,438,442.4,433.7,2944,3023,2918,616.1,630.1,619.5,787.4,,784.6,,,,70.2,389.6,275.3,91.6,75.5,88.6,0.393208222,1.318539958,1.977066034,,4.152046784,,22.9,42.4,3.4,1.7,38.2,12.3,4.7,40.9,,,,,,22.2,200.58,2455.9,1001.1,252.4,,,,234.0085925,,,,
2022-11-27T12:12:00.000Z,477.8,449.4,449.4248027,,,484.6,486.15,484.9,438.1,442.5,433.8,2945,3025,2919,615.6,629.9,619.1,787.3,783.6,784.1,112.8,,,70.7,390.5,274.5,91.35,75.4,88.7,0.368871966,1.346133219,,0.292993631,,,40.3,65.05,3.6,0.9,38.3,11.4,4.3,41,,,,,,9.1,200.52,2457.3,1000.7,250.7,,,,235.211133,,,,
2022-11-27T12:15:00.000Z,478.7,451.1,451.0458333,,57,485.2,487.3,485.95,437.9,442.4,433.7,2944,3024,,614.3,628.1,618.1,787.2,784,784.9,112.9,116.5,,71.4,388.9,273.9,91.45,75.7,88.8,0.46912114,1.279226015,,0.233436611,,,23.1,42.95,3.2,1.2,38.9,11,4.7,41.3,,,,,,22.1,200.56,2456.7,999.9,251.7,,,,234.481679,,,,
2022-11-27T12:18:00.000Z,478.9,449.4,449.6798196,,,485.65,487.5,486.4,438.1,442.5,433.8,2945,3025,,614.7,627.6,618,787.5,783.7,784.6,,116.4,119,64.3,390.7,274.8,,75.4,88.7,0.403488993,1.209482342,,0.284404449,,,40.85,65.6,3.6,0.9,38.5,11.5,4.5,41.1,,,,,,9.1,200.48,2456.7,999.9,251.7,,,,234.58452,,,,
2022-11-27T12:21:00.000Z,,449.5,,,56.9,486.35,488.3,486.85,438,442.4,,2946,3026,2920,613.4,626.5,616.9,787.7,784,784.2,112.8,,118.9,65.7,390.6,274.6,91.65,,,0.474017894,1.222533391,,0.305615688,,,23,,3.3,1.1,38.9,11.1,4.8,,,,,,,21.9,200.5,2456.4,1001.2,252.7,,,,234.3210945,,,,
2022-11-27T12:24:00.000Z,478.3,450.1,,,57,485.2,487.55,486,,,433.7,2945,3024,2919,614.5,628.2,617.5,,,784.5,112.9,,,69.4,390,274.9,,75.5,,,1.311686915,,,,,16.25,42.45,3.7,0.9,38.5,11.4,4.5,40.8,,,,,,9.2,200.5,2457.3,1002.3,252,1,0,1,235.0820147,,,,
2022-11-27T12:27:00.000Z,478.7,,,,56.9,484.75,486.6,485.1,,,433.8,2946,3025,2920,615.3,628.3,618.8,787.5,783.7,784.4,,,119,63.4,389.8,274.1,91.65,,88.8,,1.208118557,,0.292919002,,,23.25,43.05,2.9,1.1,,10.8,,41.4,,,,,,22.3,200.48,2455.4,1002,253.1,,,,234.6674649,,,,
2022-11-27T12:30:00.000Z,478.8,448.1,448.480904,,57,485.35,486.95,485.8,438.1,442.5,433.9,,,2921,613.9,627.9,,787.3,783.5,783.7,112.8,,118.9,,391.9,276.6,91.65,75.2,88.5,0.374198147,,,0.314291782,,,46.5,64.75,3.4,1.7,38.1,12.4,4.7,41,,,,,,22,200.57,2454.9,1002,252.5,,,,234.7661872,,,,
2022-11-27T12:33:00.000Z,479.6,450.9,450.7021421,,56.9,,487.15,486.15,438,,433.8,,,,614.1,628.1,618.3,787,783.7,784.4,,,,59,389,274.8,91.8,75.6,88.7,,1.279226015,,0.250520148,,,23,42.85,3.1,1.1,38.7,10.9,4.6,41.1,,,,,,21.8,200.53,2454.9,1002,252.5,,,,234.5546654,,,,
2022-11-27T12:36:00.000Z,479,449.9,450.3523756,,57,,487.2,486.3,,442.4,433.7,2945,3026,,614.5,628.4,,787.6,784,784.3,,,,72.5,390.2,277.7,91.7,75.5,88.4,,,,0.292881701,,,22.9,42.6,3.4,1.8,38.2,12.4,4.8,41,,,,,,21.9,200.5,2455.1,1001.1,252.6,,,,234.7032666,,,,
2022-11-27T12:39:00.000Z,480.2,448.8,448.9953725,,56.9,,488.6,487.25,438.3,442.7,434,2947,,2922,613.7,,616.6,786.8,783.4,784.4,,,,58.4,391.5,276.4,91.8,75.3,88.6,0.521265253,,2.002107482,0.24632634,,,16.7,43,3.5,0.8,38.4,11.4,4.5,41.2,,,,,,9.3,200.5,2455.1,1001.1,252.6,,,,233.8976045,,,,
2022-11-27T12:42:00.000Z,479.4,449,,,,484.8,488.2,486.25,438.2,442.6,433.9,2946,,2921,614.4,628.2,617.6,,783,783.7,,,118.8,68.8,390.7,275.7,,,,0.735948721,1.311686915,,,,,22.15,42.45,3.3,1.8,38.1,12.4,4.7,41,,,,,,21.4,200.55,2456.1,1001.2,253.4,,,,235.3008188,,,,
2022-11-27T12:45:00.000Z,,448.9,,,57,484.85,487.5,,438,442.4,433.8,,,,615.2,628.5,,787,783.4,,,,,61.4,390.8,275.1,,,,,,1.977066034,,,,41.85,66.35,3.6,0.9,38.5,11.5,4.5,40.9,,,,,,9.1,200.55,2455.5,1002,253.7,,,,234.4045541,,,,
2022-11-27T12:48:00.000Z,477.6,450.4,,,56.9,485.3,488.6,486.95,437.9,442.3,433.7,,,,614.1,627.8,617.6,787.4,783.8,784,,116.3,118.9,63,389.1,276.3,91.25,75.6,,,1.285291745,,0.297214674,,,22.95,42.65,3.4,1.8,38.2,12.4,4.7,41.1,,,,,,22.2,,2455.5,1002,253.7,,,,234.3990068,,,,
2022-11-27T12:51:00.000Z,478.7,450.9,,,57,484.8,487.4,485.95,438.1,442.5,433.8,,3027,2922,615.5,629,618.2,787.1,783.3,,,,,64.3,388.7,277.2,91.5,,88.5,0.546480546,1.3045579,2.002898933,,,,43.2,67.85,3.6,0.9,38.5,11.5,4.4,41,,,,,,9.2,200.6,2455.4,1000.5,251,,,,234.5867513,,,,
2022-11-27T12:54:00.000Z,477.1,449,449.0016892,,,485.6,488.1,486.7,,,,2945,3025,2920,614.2,627.7,616.8,787,,784.1,,116.4,,63,390.7,273.2,91.65,75.3,88.8,0.52781402,1.312745467,,,,,23.9,43.1,2.7,1.2,,10.8,4.2,41.7,,,,,,22.8,200.6,2456.7,1002.4,253,,,,233.6720234,,,,
2022-11-27T12:57:00.000Z,480,449.1,449.3397971,,56.9,485.8,488.5,487.1,437.8,442.2,433.6,2944,3024,2919,614.2,628,616.5,787.3,783.8,784.4,112.9,,,65.9,390.5,274.8,,75.4,88.7,0.557103064,1.361166407,1.991558955,0.271704521,4.152046784,,41.25,66.05,3.2,0.9,38.1,11.3,4.1,41.1,,,,,,9.2,200.58,2455.4,1001,254,,,,234.5397158,,,,
2022-11-27T13:00:00.000Z,478.3,450.3,450.2731377,,57,484.45,487.05,485.55,438.1,442.5,433.8,2946,3026,2921,615.3,629.3,618.6,787.1,783.5,784.2,112.8,,,62.7,389.5,275.5,91.55,75.5,88.6,0.546870356,1.325676256,1.989984186,0.276031935,4.149620105,,23.1,42.95,,1.4,38.9,11,4.8,41.5,,,,,,22.2,200.59,2456.4,1001.6,252.2,,,,234.0502944,,,,
2022-11-27T13:03:00.000Z,484.4,456.1,,,56.9,484.7,487.1,486.05,437.8,442.2,433.6,2943,3022,2918,621.4,636,625.2,795.3,792.1,792.3,114,117.7,120.1,61.9,391.9,278.4,91.7,75.7,,,1.349197918,1.977848101,0.260537042,4.133359329,2.785673678,22.65,42.15,3.3,1.9,37.9,12.3,4.7,40.7,,,,,,22.4,200.57,2456.4,1001.6,252.2,,,,234.8120985,,,,
2022-11-27T13:06:00.000Z,479.4,451.3,,,,484.6,487.1,485.7,438.1,442.5,433.8,2946,3026,2921,615.9,630.1,619.3,788.1,784.3,784.8,112.9,116.5,119,64.9,389.3,275.6,91.5,75.6,,,1.340266981,1.989984186,0.301204819,4.168289832,2.784156142,23.15,42.8,3.2,1.3,38.9,11,,41.2,,,,,,22.2,200.57,2456.7,1001.4,253.2,,,,234.4350957,,,,
2022-11-27T13:09:00.000Z,479.7,450.9,450.4464487,,57,485.55,487.4,486.25,438,442.3,433.7,,3025,2920,615.9,628.6,618.5,788.3,784.8,784.9,,,119.1,69.5,389.7,275.3,91.5,75.5,88.7,0.40954416,1.223832528,,0.292620865,,,23,,3.3,1.8,38.2,12.5,,,,,,,,22,200.57,2456.2,1001.7,252.1,,,,234.3307731,,,,
2022-11-27T13:12:00.000Z,478.2,451.3,451.2935593,,,484.5,486.7,485.35,438.1,442.5,433.8,,3026,2921,616.1,629.8,619.6,788,784.3,785,,,,74.4,389.1,277.4,91.3,75.6,88.5,0.493460166,1.281157867,,0.284223476,,,40.45,65.2,3.6,0.9,38.6,11.6,4.4,41.1,,,,,,9.2,200.66,2458.2,1000.6,254,,,,234.2433296,,,,
2022-11-27T13:15:00.000Z,479.8,452,451.8076749,,56.9,484.8,,485.45,,,,,,,616.2,,,787.6,,785.1,,,119,69.3,388.5,276.4,91.75,75.7,88.6,,,,,,,22.6,,3.2,1.9,38.2,12.5,4.6,,,,,,,22,200.64,2458.4,1001.7,251.9,,,,233.5370369,,,,
2022-11-27T13:18:00.000Z,,450.3,450.864819,,,484.6,487.15,485.65,,,,2947,3027,,615.6,,619.1,788.1,,785,,,,72.2,390.4,278,91.5,75.5,88.4,,,,,,,40.95,65.75,3.6,1,38.5,11.6,4.4,41.3,,,,,,9.1,200.64,2458.4,1001.7,251.9,,,,234.4047884,,,,
2022-11-27T13:21:00.000Z,478.6,450.7,,,,485.4,487.15,486.25,438,442.4,433.7,2945,3025,2920,615.6,629.5,,788,784.2,,,,119.1,61.6,389.6,276.4,91.5,,88.6,0.35618878,,,,,,23.65,,3.2,1.2,38.9,11.1,4.7,,,,,,,22.6,200.65,2457.7,1000.2,254.1,,,,234.1849301,,,,
2022-11-27T13:24:00.000Z,479.9,450.6,,,,484.6,,,438.3,442.7,434,2948,3028,2922,616.1,629.4,,787.5,783.8,784.5,112.8,,119,69.9,389.8,276.5,91.6,,,,,1.989197734,0.284404449,4.165855558,,,68.45,,2,37.7,12.2,4.5,41,,,,,,,200.65,2457,1002,252.9,1.05,0,1.05,234.6949837,,,,
2022-11-27T13:27:00.000Z,,449,,,,484,487.1,,438,442.4,433.7,2945,3025,2920,616.8,629.7,620.5,788,784.3,784.8,112.9,,119.1,63.8,391.6,275.6,92.1,75.3,,0.642169105,1.183717193,1.990771259,0.292732595,4.149620105,,23.45,42.75,3.1,1.2,38.8,11,4.7,41.2,,,,,,22.5,200.64,2455.7,1001.7,254,,,,234.4652445,,,,
2022-11-27T13:30:00.000Z,478.9,,,,57,,,485.65,438.1,442.6,433.9,2947,3027,2922,616.5,629.8,619.8,787.4,784,784.5,,,119,66.6,391.7,275.7,91.2,,,,1.248593323,2.015810277,0.267413727,,,23.1,42.5,3.2,1.9,38,12.5,4.5,41.1,,,,,,22.1,200.65,2456.6,1001.3,252,,,,234.3165079,,,,
2022-11-27T13:33:00.000Z,479.2,451,,,56.9,484.4,487.35,485.55,,442.5,433.8,2946,,2921,615.1,629.7,619.4,787.3,783.9,784.8,,,,57.7,389.2,276.1,91.75,75.6,,0.653750149,1.335693595,,0.250424448,,,38.65,63.45,3.4,0.9,38.5,11.6,4.3,41.2,,,,,,9.2,200.65,2456.6,1001.3,252,,,,235.1827565,,,,
2022-11-27T13:36:00.000Z,479.4,448.9,,,,484.65,486.95,486.1,438.2,442.6,433.9,,3026,,616.6,630.8,619.9,788.2,784.5,784.9,,,,73.2,392.3,275.9,91.65,75.2,,0.510961916,1.344186794,,0.296912114,,,22.85,42.5,3.2,1.8,38,12.3,4.5,41.1,,,,,,21.6,200.61,2457.3,1001.6,251.6,,,,233.685175,,,,
2022-11-27T13:39:00.000Z,479.2,450.1,449.6828829,,57,484.15,487.2,485.7,438,442.4,433.7,2945,,2920,617.1,630.1,619.5,787.9,784.1,785.1,112.8,,,68.2,390.3,274.2,91.55,75.4,88.8,,1.264263138,,0.280005091,,,39.8,64.45,3.6,0.9,38.5,11.6,4.4,41,,,,,,9.2,200.61,2456,1002,252.9,,,,234.5292668,,,,
2022-11-27T13:42:00.000Z,478.5,449.5,,,56.9,484.7,487.9,486.35,437.9,442.3,433.6,,3025,2918,615.4,629.7,,787.6,784,784.6,112.9,,,71.6,390.6,274.5,91.45,,88.7,0.664806791,,1.990771259,0.280112045,,,23.6,42.85,3.1,1.1,38.8,11,4.7,41.3,,,,,,22.1,200.69,2456.8,1001.5,253.6,,,,234.290972,,,,
2022-11-27T13:45:00.000Z,478.4,449.8,,,,483.35,487.3,485.1,438.1,442.5,433.8,2946,3026,2920,615.7,630.1,619.3,,,784.5,,,,65.3,390.5,,91.4,,,0.850633514,1.351133987,1.989984186,,4.168289832,,46.75,64.95,3.2,2,37.9,12.3,4.6,41.1,,,,,,22.4,200.65,2457.6,1001.4,252.8,,,,234.9721678,,,,
2022-11-27T13:48:00.000Z,479.4,451.4,,,57,485.3,488.55,487.4,,,433.9,,,,614.8,629.3,618.2,787.8,,,,,,63,388.7,275.4,91.5,75.7,,0.723048658,1.374644257,,,,,23.65,42.75,,1.2,38.9,11,4.7,41.2,,,,,,22.1,200.65,2457.6,1001.4,252.8,,,,234.3466887,,,,
2022-11-27T13:51:00.000Z,479,450.2,450.4493243,,56.9,484.65,486.7,485.8,438,442.4,433.7,2945,,,616.4,629.8,619.1,787.7,783.9,785.3,,,,72.2,390.2,273.9,91.5,75.5,88.8,0.433852371,1.29201737,,0.263057406,,,48.25,66.15,3.4,2.1,38.2,12.5,,40.9,,,,,,22.4,200.68,2456.9,,252.3,,,,233.4353396,,,,
2022-11-27T13:54:00.000Z,481.8,449.2,448.8234763,,,484.6,488.1,486.4,438.1,442.5,433.8,2946,,,615,629.7,618.5,788.2,784.4,785,,,,62.9,391.9,275.9,92.25,75.2,88.6,0.73005698,1.39008158,,0.296912114,,,22.65,42.8,3.2,1.2,38.9,11,,41.2,,,,,,21.1,200.68,2456.1,,,,,,234.674034,,,,
2022-11-27T13:57:00.000Z,480.6,451.6,451.8957159,,57,485.3,487.65,486.2,,,,2945,,,614.6,628.3,618.5,787.5,784.1,784.8,,,,65.6,388.7,274.5,92,75.7,88.7,0.510476643,1.262490598,,0.258869462,,,21.95,42.45,,1.9,38.1,12.5,4.6,41,,,,,,20.9,200.69,2457.6,1001.9,253,,,,234.8143789,,,,
2022-11-27T14:00:00.000Z,479.4,451,451.2961625,,,484.25,488,486.1,,442.4,,2946,3027,,615.8,629.2,618.7,788,784.2,784.5,,,,56.5,389.3,275.6,91.9,75.6,88.6,0.783894531,1.282395235,,0.309755166,,,16.85,42.9,3.5,1,38.3,11.4,4.3,41.2,,,,,,9.1,200.66,2457,1001.8,253,,,,234.1003405,,,,
2022-11-27T14:03:00.000Z,479.4,447.6,447.378805,,56.9,484.1,488.3,486.2,438,,,2945,3025,,615.8,629.2,618.6,787.9,784.4,784.8,,,,67.8,393.1,275,91.7,75,88.7,0.86682895,1.287830006,,0.280005091,4.149620105,,22.9,42.5,3.3,1.9,38.1,12.5,4.6,41.1,,,,,,22.2,200.67,2457,1001.8,253,,,,233.6392846,,,,
2022-11-27T14:06:00.000Z,479.2,450.7,451.1310811,,57,486.35,489.25,488.05,,,433.7,2944,,2919,613.6,627.7,617.3,787.8,784.1,785,,,,62.2,389.5,273,91.7,75.6,88.8,0.633136095,1.318196492,2.00369101,0.27578599,,,40.55,,3.6,0.9,38.6,11.7,4.4,,,,,,,9.2,200.7,2457.1,1001.6,252.2,,,,235.3646608,,,,
2022-11-27T14:09:00.000Z,479,450.5,450.4464487,,56.9,484.95,,486.65,,,,2945,,2920,614.9,628.3,617.7,787.9,784,784.7,,116.4,,68.9,389.8,274.5,91.55,75.5,88.7,0.788802562,1.289698533,,0.301281507,,,22.65,42.7,3.3,2,38.3,12.6,4.7,41.3,,,,,,21.5,200.7,2456.1,1001.7,251.2,,,,233.6362906,,,,
2022-11-27T14:12:00.000Z,479.2,451.4,451.7222348,,57,486,,487.3,,,433.8,,,,614.4,627.7,616.8,787.8,784.1,784.5,,116.5,,67.5,388.7,275.5,91.55,75.7,88.6,0.639658849,1.301845177,,0.297063317,,,39.55,64.6,3.5,1,38.6,11.6,4.3,41.4,,,,,,9.1,200.63,2456,1001.5,253.4,,,,233.9256049,,,,
2022-11-27T14:15:00.000Z,479.2,450.4,450.7018038,,56.9,486.95,489.85,488.3,438.1,442.5,,2946,3026,2921,613.7,626.8,616.3,787.9,783.9,784.6,112.8,116.4,,64.1,390.1,274.4,91.45,75.5,88.7,0.61469354,1.271003878,,0.309794602,4.186952288,,22.75,,3.3,1.9,38.3,12.6,4.7,,,,,,,21.7,200.63,2456.4,1001.9,254.2,,,,234.1348283,,,,
2022-11-27T14:18:00.000Z,480.5,,,,57,484.9,488.35,486.55,,442.4,,2945,,2920,615.6,628.8,618.7,788.1,784.3,784.5,112.9,116.5,119.1,67.6,,273.5,91.75,,88.8,0.711997152,1.250603832,,0.313971743,,2.81205165,40.1,,3.6,0.9,38.7,11.8,4.4,,,,,,,9.1,200.65,2457.9,,251.3,,,,234.1443562,,,,
2022-11-27T14:21:00.000Z,479.9,450.8,,,,485.7,489.4,487.65,438.2,442.6,433.9,2946,,2921,614.8,627.8,617.8,787.4,783.8,,,,119,64.7,389.5,273.2,,75.6,,0.781527531,1.23629327,1.989197734,,,,23.15,43.05,3.2,1.3,39,11.2,4.7,41.5,,,,,,22.2,200.64,2457.7,1001.7,252.4,,,,234.8125157,,,,
2022-11-27T14:24:00.000Z,478.7,449.4,449.420316,,56.9,485.05,488.15,486.25,438.1,442.5,,,,,,629.2,,787.9,784.2,,112.8,116.4,,74.2,391.2,275.6,,75.3,88.6,0.682411583,,,,,,41.8,66.55,3.6,1,38.7,11.8,4.4,41.3,,,,,,9.1,200.64,2456.1,,253.4,1,0,1,233.5207096,,,,
2022-11-27T14:27:00.000Z,479,450,449.6798196,,57,484.7,487.05,485.9,438.2,,,,3027,2920,615.7,630.4,618.5,787.8,783.9,784.3,,,118.9,59.1,390.3,274.7,91.8,75.4,88.7,0.47531341,1.426579427,,0.314091681,,,23.45,,3.1,1.4,38.9,11,4.6,,,,,,,21.6,200.65,2456.8,1001.6,251.2,,,,235.3592803,,,,
2022-11-27T14:30:00.000Z,479.6,450.6,,,56.9,482.2,485.8,484,438.1,,433.8,,3026,,617.8,632,620.7,787.5,783.8,784.6,112.9,116.5,119,71.8,389.5,275,91.75,75.6,,0.745600954,1.363271852,,0.280147714,,2.784156142,43.05,67.5,3.5,0.8,38.3,11.6,4.3,40.9,,,,,,9.1,200.72,2456.8,,253,,,,235.1098312,,,,
2022-11-27T14:33:00.000Z,479.6,451.8,,,,483.15,,484.2,437.9,442.3,433.7,2944,3025,2919,616.8,630.8,620.5,788,784.5,785,,,,56.6,388.3,274.5,,75.7,,,1.300786896,1.990771259,0.275715801,,,23.2,42.8,3.2,1.2,38.7,10.8,4.7,41.1,,,,,,22.2,200.72,2456.8,,253,,,,233.6476113,,,,
2022-11-27T14:36:00.000Z,,451.3,,,,482.85,485.95,484.4,438.1,442.5,433.8,2946,3026,2921,617.4,631.2,620.1,787.8,784.3,784.6,,116.4,,70.6,389.1,275.7,,,88.6,0.64366172,1.332477123,1.989984186,0.284295837,,,22.55,42.15,3.3,1.9,38.1,12.5,,40.7,,,,,,22.3,200.7,2456.7,1001.8,253.1,,,,234.2780686,,,,
2022-11-27T14:39:00.000Z,479.2,450.9,,,,483.55,486.7,485.1,,,,,,,,630.2,619.8,787.9,783.9,,112.8,,,65.6,389.3,275.9,91.6,75.6,,0.648655082,,,,,,23.15,42.9,3.2,1.3,38.8,10.9,,41.2,,,,,,22.1,200.7,2456.6,1001.8,252,,,,234.1707045,,,,
2022-11-27T14:42:00.000Z,478.3,448.9,448.6565953,,57,483.1,485.75,484.15,,442.4,,,,2920,617.7,630.9,620,788,784.2,784.9,112.9,,,72.3,391.9,275,91.4,75.2,88.7,0.590128755,1.289735631,,0.292732595,,,22.7,42.35,3.4,2,38.1,12.5,,41.1,,,,,,21.4,200.7,2457,1001.7,253.3,,,,235.6036303,,,,
2022-11-27T14:45:00.000Z,479.6,450.4,450.3643018,,,483.35,486.4,484.85,,442.5,,,,,616.4,,,787.5,783.9,,,116.5,,59.1,389.9,274,91.6,75.5,88.8,0.637056442,,,,,,23.1,42.5,3.2,1.4,38.8,10.9,,40.9,,,,,,22.5,200.73,2456.7,1001.8,251.9,,,,234.6373272,,,,
2022-11-27T14:48:00.000Z,479.4,449.3,449.4229989,,56.9,,486.8,485.15,438,442.4,,2945,,,616.8,630.7,619.4,787.9,784,784.7,,,,68.1,391.2,274.8,,75.3,88.7,0.690270753,1.349831271,,0.301281507,,,22.55,42.6,3.4,2,38.1,12.5,,41.2,,,,,,21.3,200.67,2456.7,,251.9,,,,234.6840792,,,,
2022-11-27T14:51:00.000Z,479.5,449.8,449.7588701,,,483.5,486.65,485.1,438.1,,,,,,616.6,630.8,,,784.1,784.3,,,,72.9,390.5,277,91.65,75.4,88.5,,,,,,,42.85,67.35,3.6,1,38.5,11.6,4.4,40.8,,,,,,9.1,200.67,2456.7,1001.8,251.7,,,,235.2936765,,,,
2022-11-27T14:54:00.000Z,480,449.6,,,,483.8,,485.45,438,442.5,,,,,616.8,630.4,,787.4,,784.7,,,,72.2,390.7,274.4,91.65,,88.7,0.672098971,,,,,,23.15,42.7,3.2,1.3,38.8,11,4.7,41.1,,,,,,22.3,200.67,2456.7,1001.8,251.7,,,,234.9811085,,,,
2022-11-27T14:57:00.000Z,,450.8,450.6966102,,57,483.25,486.4,484.8,438.1,,,2946,3027,2921,,630.4,620.2,787.9,784.2,,112.8,116.4,,71.7,389.8,276.4,,75.5,88.5,0.660950339,,,,,,41,65.55,3.6,0.8,38.5,11.6,4.4,40.8,,,,,,9.1,200.7,2457.1,1001.4,252.4,,,,235.0975931,,,,
2022-11-27T15:00:00.000Z,478.1,450.9,451.2188976,,56.9,,487.35,485.45,438,442.4,,,3025,2920,616.8,630.8,619.7,787.7,784.1,784.8,112.9,116.5,,62.1,389.4,272.3,91.6,75.6,88.9,,1.344186794,,0.275821098,4.149620105,,23.65,42.7,3.1,1.2,38.7,10.8,4.6,41,,,,,,22.6,200.71,2457.4,1001.7,253.4,,,,233.891279,,,,
2022-11-27T15:03:00.000Z,479.2,449,,,57,484.15,,,438.1,442.6,433.9,,3027,2921,616.5,630.4,619.7,787.4,783.8,784.5,,,118.9,64.8,391.4,272.6,91.65,75.3,,0.647806965,1.317904211,,0.275926476,,,41.1,65.8,3.5,0.9,38.4,11.6,4.3,40.9,,,,,,9.1,200.71,2457.4,,253.4,,,,234.5565939,,,,
2022-11-27T15:06:00.000Z,480,449.8,449.6042697,,56.9,483.05,486.2,484.7,,442.5,433.8,2945,3026,2920,,631.1,619.7,787.5,784.1,784.8,112.8,,119,58.5,390.6,271.7,91.65,75.4,89,0.661186562,,,0.258869462,,,23.1,42.6,3.2,1.4,38.8,10.9,4.7,41,,,,,,21,200.64,2456.9,1001.6,250.8,,,,234.4898257,,,,
2022-11-27T15:09:00.000Z,480.3,450.4,450.0208568,,,481.95,486.2,483.75,438,442.4,433.7,,3025,,617.3,631.8,620.7,787.7,,784.5,112.9,116.4,118.9,64.5,389.8,275.1,91.75,75.5,88.7,,1.369130388,,,,2.728317059,15.9,42.25,3.5,1,38.3,11.5,4.3,40.8,,,,,,9.1,200.64,2456.2,1001.5,253.3,,,,234.0123173,,,,
2022-11-27T15:12:00.000Z,478.1,450.3,,,57,483.6,487.75,485.9,,,433.8,,,,,630,619.3,,783.9,784.3,,,119,61.3,389.6,275,91.4,,,0.891424496,,,,,,23.45,42.9,3.2,1.2,38.6,10.8,4.6,41.2,,,,,,21.9,200.72,2457.1,1001.3,253.4,,,,234.1724444,,,,
2022-11-27T15:15:00.000Z,479.9,451,451.2961625,,,483.85,487.4,485.7,438.2,442.6,433.9,2946,3027,2921,616,630,619.3,787.4,,784.6,112.8,,,71.4,389.1,275.5,91.65,75.6,88.6,,1.324183777,,,4.186952288,,22.5,42.45,3.4,1.9,38.2,12.5,4.7,41.1,,,,,,22.2,200.69,2457,1001.7,253.3,,,,234.9380446,,,,
2022-11-27T15:18:00.000Z,480,450.4,,,,483.85,487.1,485.6,438.1,442.5,433.8,,3026,2920,615.7,,,787.9,,784.7,,,,59.4,389.9,275.3,91.75,75.5,88.7,,,,,,,23.2,42.85,3.2,1.4,38.9,10.9,,41.2,,,,,,22.4,200.69,2457,,253.3,,,,234.5428318,,,,
2022-11-27T15:21:00.000Z,479.7,449.4,,,56.9,484.1,487.2,485.75,438,442.4,,2945,,,616.6,630.5,618.5,,784.4,,112.9,116.5,,70.3,391,274.8,91.65,75.3,,0.659771755,1.38829331,,,,,22.55,42.5,3.4,1.9,38.3,12.6,,41.1,,,,,,21,200.68,2456.1,1001.4,253.8,,,,233.916172,,,,
2022-11-27T15:24:00.000Z,478.8,449.6,,,,483.9,488.4,486.5,437.9,442.3,433.7,2944,3025,2919,,629.6,618.6,788,784.3,784.8,,,,67.8,,275,91.95,75.4,,0.979519145,,1.990771259,0.292732595,,,40.05,64.7,3.6,0.9,38.2,11.5,4.4,41.2,,,,,,9.4,200.68,2455.8,1001.4,251.8,1,0,1,234.3535634,,,,
2022-11-27T15:27:00.000Z,479.7,451.8,451.4659142,,57,483.6,487.05,485.4,438.1,442.5,433.8,2945,,,616.3,630.8,619.6,787.8,,784.5,112.8,116.4,,62.1,388.6,275.6,,75.7,88.6,0.719766819,1.376761129,1.989984186,,,,23.2,42.7,3.2,1.5,38.8,10.9,4.7,41.1,,,,,,22.6,200.67,2456,1001.6,252.3,,,,234.1706666,,,,
